id,organization,account,service_key,short_description,long_description,service_display_name,service_url,language,agencies,tags,created_at,updated_at
218064,@montana_sba,montana_sba,twitter,The official Twitter account of the U.S. Small Business Administration Montana District Office. Neither RT nor  @mentions  imply endorsement.,"",Twitter,https://twitter.com/montana_sba,English,"[{""id""=>741, ""name""=>""Small Business Administration (SBA)"", ""info_url""=>""http://www.sba.gov""}]",[],2019-06-04T23:21:06.000Z,2019-06-04T23:21:06.000Z
218062,@SBA_Michigan,sba_michigan,twitter,The official Twitter account of the U.S. Small Business Administration Michigan District Office. RT or @ mentions aren't endorsements,"",Twitter,https://twitter.com/SBA_Michigan,English,"[{""id""=>741, ""name""=>""Small Business Administration (SBA)"", ""info_url""=>""http://www.sba.gov""}]",[],2019-06-04T23:20:04.000Z,2019-06-04T23:20:04.000Z
218060,@SBA_KansasCity,sba_kansascity,twitter,The official Twitter account of the U.S. Small Business Administration Kansas City District Office. Neither RT nor@mentions imply endorsement.,"",Twitter,https://twitter.com/SBA_KansasCity,English,"[{""id""=>741, ""name""=>""Small Business Administration (SBA)"", ""info_url""=>""http://www.sba.gov""}]",[],2019-06-04T23:19:05.000Z,2019-06-04T23:19:05.000Z
218058,@SBA_Alabama,sba_alabama,twitter,The official Twitter account of the U.S. Small Business Administration Alabama District Office.,"",Twitter,https://twitter.com/SBA_Alabama,English,"[{""id""=>741, ""name""=>""Small Business Administration (SBA)"", ""info_url""=>""http://www.sba.gov""}]",[],2019-06-04T23:13:21.000Z,2019-06-04T23:13:21.000Z
218054,MCCS Lejeune-New River P&PD,"",linkedin,MCCS Lejeune-New River P&PD,"",LinkedIn,https://www.linkedin.com/groups/5044381/,English,"[{""id""=>2669, ""name""=>""Department of Defense--Military Programs"", ""info_url""=>nil}]",[],2019-06-04T18:36:17.000Z,2019-06-04T18:36:20.000Z
218051,MCAS New River Career Resource Center ,"",linkedin,MCAS New River Career Resource Center ,"",LinkedIn,http://linkedin.com/in/mcas-new-river-career-resource-center-88214094 ,English,"[{""id""=>2669, ""name""=>""Department of Defense--Military Programs"", ""info_url""=>nil}]",[],2019-06-04T18:34:16.000Z,2019-06-04T18:34:19.000Z
218049,US Department of Education,usedgov,youtube,Video from the US Department of Education ,"",YouTube,http://www.youtube.com/user/usedgov,English,"[{""id""=>161, ""name""=>""Department of Education (ED)"", ""info_url""=>""http://www.ed.gov""}]",[],2019-06-04T17:25:35.000Z,2019-06-04T17:25:35.000Z
218047,US Department of Education,usedgov,medium, News and information from the U.S. Department of Education.,"",Medium,https://medium.com/@usedgov,English,"[{""id""=>161, ""name""=>""Department of Education (ED)"", ""info_url""=>""http://www.ed.gov""}]",[],2019-06-04T17:24:17.000Z,2019-06-04T17:24:17.000Z
218045,US Department of Education,usedgov,instagram,Photos from the US Department of Education ,"",Instagram,https://www.instagram.com/usedgov/,English,"[{""id""=>161, ""name""=>""Department of Education (ED)"", ""info_url""=>""http://www.ed.gov""}]",[],2019-06-04T17:22:24.000Z,2019-06-04T17:22:24.000Z
218043,US Department of Education,"",flickr,Photos from the US Department of Education ,"",Flickr,https://www.flickr.com/photos/departmentofed/albums/,English,"[{""id""=>161, ""name""=>""Department of Education (ED)"", ""info_url""=>""http://www.ed.gov""}]",[],2019-06-04T17:21:25.000Z,2019-06-04T17:21:25.000Z
218041,US Department of Education,ed.gov,facebook, News and information from the U.S. Department of Education.,"",Facebook,https://www.facebook.com/ED.gov,English,"[{""id""=>161, ""name""=>""Department of Education (ED)"", ""info_url""=>""http://www.ed.gov""}]",[],2019-06-04T17:20:09.000Z,2019-06-04T17:20:09.000Z
218039,US Department of Education,usedgov,twitter, News and information from the U.S. Department of Education.,"",Twitter,https://twitter.com/usedgov,English,"[{""id""=>161, ""name""=>""Department of Education (ED)"", ""info_url""=>""http://www.ed.gov""}]",[],2019-06-04T17:19:17.000Z,2019-06-04T17:19:17.000Z
218036,Heroz Sports Bar Camp Lejeune,"",facebook,Heroz Sports Bar Camp Lejeune,"",Facebook,https://www.facebook.com/HEROZ-745734112128059/,Arabic,"[{""id""=>2669, ""name""=>""Department of Defense--Military Programs"", ""info_url""=>nil}]",[],2019-06-04T17:06:02.000Z,2019-06-04T17:06:04.000Z
218033,Onslow Beach Camp Lejeune,"",facebook,Onslow Beach Camp Lejeune,"",Facebook,https://www.facebook.com/onslowbeach/,English,"[{""id""=>2669, ""name""=>""Department of Defense--Military Programs"", ""info_url""=>nil}]",[],2019-06-04T17:04:37.000Z,2019-06-04T17:04:39.000Z
218030,MCCS Lejeune-New River Exceptional Family Member Program - EFMP,"",facebook,EFMP Camp Lejeune/New River,"",Facebook,https://www.facebook.com/camplejeunemccs.efmp/,English,"[{""id""=>2669, ""name""=>""Department of Defense--Military Programs"", ""info_url""=>nil}]",[],2019-06-04T17:03:38.000Z,2019-06-04T17:03:41.000Z
218027,"Marine Corps Exchange, Camp Lejeune New River","",facebook,Marine Corps Exchange Camp Lejeune / New River,"",Facebook,https://www.facebook.com/mccscamplejeune.mcx/,English,"[{""id""=>2669, ""name""=>""Department of Defense--Military Programs"", ""info_url""=>nil}]",[],2019-06-04T17:01:46.000Z,2019-06-04T17:01:48.000Z
218024,Paradise Point Officers' Club,"",facebook,Paradise Point Officers' Club Camp Lejeune,"",Facebook,https://www.facebook.com/LejeuneOClub/,English,"[{""id""=>2669, ""name""=>""Department of Defense--Military Programs"", ""info_url""=>nil}]",[],2019-06-04T17:00:10.000Z,2019-06-04T17:00:12.000Z
218021,MCCS Lejeune-New River Pools,"",facebook,"Encourages healthy lifestyles through educational classes and programs for all service members, retirees, and their families. ","The Aquatics Section encourages healthy lifestyles through educational classes and programs for all service members, retirees, and their families. ",Facebook,https://www.facebook.com/mccspools/,English,"[{""id""=>2669, ""name""=>""Department of Defense--Military Programs"", ""info_url""=>nil}]",[],2019-06-04T16:59:00.000Z,2019-06-04T16:59:01.000Z
218018,Camp Lejeune SNCO,"",facebook,Camp Lejeune SNCO Club,"",Facebook,https://www.facebook.com/lejeunesncoclub/,English,"[{""id""=>2669, ""name""=>""Department of Defense--Military Programs"", ""info_url""=>nil}]",[],2019-06-04T16:57:36.000Z,2019-06-04T16:57:38.000Z
218015,MCCS Lejeune-New River Family Member Employement Assistance Program,"",facebook,Family Member Employement Assistance Program Camp Lejeune & New River,"Marine Corps Community Services, Lejeune-New River is a service organization. Our mission is to promote the readiness and retention of Marines and their families by delivering programs, products and services of value to the Lejeune-New River community and to do so in a manner that makes a positive difference in the lives of the people our organization exists to serve.",Facebook,https://www.facebook.com/mccsclnr.fmeap/,English,"[{""id""=>2669, ""name""=>""Department of Defense--Military Programs"", ""info_url""=>nil}]",[],2019-06-04T16:56:23.000Z,2019-06-04T16:56:30.000Z
218012,MCCS Lejeune-New River Marine Corps Family Team Building,"",facebook,Marine Corps Family Team Building Camp Lejeune & New River,"The Family Readiness Program provides a foundation for a successfulmilitary life, which includes resiliency, adaptability and a climate of support and cohesion. The mission for MCFTB is to enhance the quality of life for Marines/Sailors and their families by providing knowledge, skills, education and training in support of mission readiness.",Facebook,https://www.facebook.com/camplejeunemccs.mcftb/,English,"[{""id""=>2669, ""name""=>""Department of Defense--Military Programs"", ""info_url""=>nil}]",[],2019-06-04T16:54:40.000Z,2019-06-04T16:54:42.000Z
218008,MCCCS Lejeune-New River Education and Transition Assistance,"",facebook,Assist personnel in starting or completing their journey towards their college degree and transitioning out of the Marine Corps into civilian life.,"The Education Counselors and Transition Advisors can assist personnel in starting or completing their journey towards their college degree and transitioning out of the Marine Corps into civilian life.
- Transition Seminars
- Career Advice
- Benefits & Entitlements
- Financial Aid Counseling
- Military Academic Skills Program (MASP) 
- Apprenticeship Program Information
- SMART Transcripts and Corrections
- Education Counseling and Information for active duty, retirees, family members, and DoD affiliated personnel
- Information on SOC Programs
- Military and Civilian Testing Office",Facebook,https://www.facebook.com/mccscledu/,English,"[{""id""=>2669, ""name""=>""Department of Defense--Military Programs"", ""info_url""=>nil}]",[],2019-06-04T16:53:04.000Z,2019-06-04T16:53:13.000Z
218006,MCCCS Lejeune-New River Education and Transition Assistance,"",facebook,Assist personnel in starting or completing their journey towards their college degree and transitioning out of the Marine Corps into civilian life.,"The Education Counselors and Transition Advisors can assist personnel in starting or completing their journey towards their college degree and transitioning out of the Marine Corps into civilian life.
- Transition Seminars
- Career Advice
- Benefits & Entitlements
- Financial Aid Counseling
- Military Academic Skills Program (MASP) 
- Apprenticeship Program Information
- SMART Transcripts and Corrections
- Education Counseling and Information for active duty, retirees, family members, and DoD affiliated personnel
- Information on SOC Programs
- Military and Civilian Testing Office",Facebook,https://www.facebook.com/mccscledu/,English,"[{""id""=>2669, ""name""=>""Department of Defense--Military Programs"", ""info_url""=>nil}]",[],2019-06-04T16:52:53.000Z,2019-06-04T16:52:53.000Z
218003,Camp Lejeune-New River School Liaison,"",facebook,DoD School Liaison for Camp Lejeune & New River,"",Facebook,https://www.facebook.com/CampLejeuneSchoolLiaison/,English,"[{""id""=>2669, ""name""=>""Department of Defense--Military Programs"", ""info_url""=>nil}]",[],2019-06-04T16:51:25.000Z,2019-06-04T16:51:32.000Z
217999,Inns of hte Corps Lejeune,"",facebook,Camp Lejeune's temporary lodging facility.,"Inns of the Corps Lejeune extends a warm welcome to you and your family! When you travel to Camp Lejeune, we are here to serve you!",Facebook,https://www.facebook.com/innsofthecorpslejeune/,English,"[{""id""=>2669, ""name""=>""Department of Defense--Military Programs"", ""info_url""=>nil}]",[],2019-06-04T16:46:09.000Z,2019-06-04T16:46:12.000Z
217996,MCCS Lejeune-New River Libraries,"",facebook,MCCS Lejeune-New River Libraries are part of the Personal & Professional Development Program.,"MCCS Lejeune-New River Libraries are part of the Personal & Professional Development Program. Our efforts are to enhance personal growth and development by offering a variety of programs and collection materials that meet the diverse informational needs of our patrons, encouraging self-improvement and fostering a love of lifetime learning through both educational and recreational reading. The Libraries promote the Marine Corps mission by providing access to information and materials which support and enrich the lives and careers of our active duty members and positively promote operational readiness, military lifestyle, retention, career transition, education, and quality of life.",Facebook,https://www.facebook.com/camplejeunemccs.libraries/,English,"[{""id""=>2669, ""name""=>""Department of Defense--Military Programs"", ""info_url""=>nil}]",[],2019-06-04T16:44:40.000Z,2019-06-04T16:44:42.000Z
217993,MCCS Lejeune-New River Outdoor Adventures,"",facebook,The Outdoor Adventures program provides high-quality outdoor recreation opportunities for the military community.,"The Outdoor Adventures program provides high-quality outdoor recreation opportunities for the military community. Our activities empower individuals to grow physically, mentally and spiritually while enhancing quality of life and fostering a passion for the outdoors.",Facebook,https://www.facebook.com/mccslejeunenewriveroda/,English,"[{""id""=>2669, ""name""=>""Department of Defense--Military Programs"", ""info_url""=>nil}]",[],2019-06-04T16:40:25.000Z,2019-06-04T16:40:32.000Z
217990,MCCS Lejeune-New River Fitness,"",facebook,"MCCS Lejeune-New River Fitness Branch offers health and wellness programming, unit PT and group exercise classes, and 12 different fitness facilities with a variety of fitness equipment.","MCCS Lejeune-New River Fitness Branch offers health and wellness programming, unit PT and group exercise classes, and 12 different fitness facilities with a variety of fitness equipment.",Facebook,https://www.facebook.com/semperfit.LejNR/,English,"[{""id""=>2669, ""name""=>""Department of Defense--Military Programs"", ""info_url""=>nil}]",[],2019-06-04T16:39:06.000Z,2019-06-04T16:39:09.000Z
217987,MCCS Lejeune-New River Community,"",facebook,The Community Recreation Branch provides a variety of programs and services designed to offer high-quality recreation options that appeal to our entire military community aboard Camp Lejeune and New River Air Station. ,"The Community Recreation Branch provides a variety of programs and services designed to offer high-quality recreation options that appeal to our entire military community aboard Camp Lejeune and New River Air Station. Encompassing the Community Center at Tarawa Terrace, the Camp Lejeune Base Theater, Station Theater at New River and Midway Park Theater, and Outdoor Adventures, the Community Recreation Branch offers something for everyone. The Community Center and Outdoor Adventures offers a wide range of classes, special events and activities geared towards our military families and children. Our Movie Theaters have universal appeal, with a variety of movies to suit every taste and occasional free movie premiere events.",Facebook,https://www.facebook.com/mccsclcommunityrec/,English,"[{""id""=>2669, ""name""=>""Department of Defense--Military Programs"", ""info_url""=>nil}]",[],2019-06-04T16:26:44.000Z,2019-06-04T16:26:48.000Z
