target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,third_party_service_domains,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_banner_heres_how,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count
analytics.usa.gov,usa.gov,.gov,false,https://analytics.usa.gov/,usa.gov,gov,analytics.usa.gov,true,200,text/html,true,true,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,true,"[""dap"",""pulse"",""omb_idea""]",true,2024-07-27T06:59:35.872Z,completed,completed,completed,completed,completed,completed,completed,completed,true,cloudfront.net,,,,false,,true,"{""agency"":""GSA""}","[""cg-1b082c1b-3db7-477f-9ca5-bd51a786b41e.s3-us-gov-west-1.amazonaws.com"",""dap.digitalgov.gov"",""touchpoints.app.cloud.gov"",""www.google-analytics.com"",""www.googletagmanager.com""]",5,"["".usa.gov""]",true,0.07596948046875,295.5,"[""about"",""fear"",""foia"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",true,true,analytics.usa.gov | The US government's web traffic.,Official data on web traffic to thousands of US federal government websites. Published by the Digital Analytics Program.,,analytics.usa.gov | The US government's web traffic.,Official data on web traffic to thousands of US federal government websites. Published by the Digital Analytics Program.,,,https://analytics.usa.gov/images/share-image.png,website,https://analytics.usa.gov,https://analytics.usa.gov,en,"",true,true,false,https://analytics.usa.gov/robots.txt,true,200,text/plain,47,,"[""https://analytics.usa.gov/sitemap.xml""]",true,false,https://analytics.usa.gov/sitemap.xml,true,200,text/xml,13060,158,0,20,0,0,0,"[""usa-accordion"",""usa-banner"",""usa-button"",""usa-button-group"",""usa-button-secondary-inverse"",""usa-form"",""usa-icon"",""usa-identifier"",""usa-input"",""usa-label"",""usa-link"",""usa-select"",""usa-textarea""]",true,45,7,20,v3.8.0,100,192
propertydisposal.gsa.gov,gsa.gov,.gov,true,https://disposal.gsa.gov/s/,gsa.gov,gov,disposal.gsa.gov,true,200,text/html,true,false,General Services Administration,"GSA, IDI, ECAS II",Executive,true,"[""pulse""]",,2024-07-27T01:32:03.612Z,completed,completed,completed,completed,completed,completed,completed,completed,false,,,,,false,,true,"{""agency"":""GSA""}","[""dap.digitalgov.gov"",""ka-f.fontawesome.com"",""kit.fontawesome.com"",""server.arcgisonline.com"",""www.google-analytics.com"",""www.google.com"",""www.googletagmanager.com"",""www.gstatic.com""]",8,"["".gsa.gov"",""disposal.gsa.gov""]",true,1.7603130588785807,1657.4,"[""usa.gov""]","[""accessibility"",""foia"",""privacy policy"",""usa.gov""]",true,true,U.S. GSA Real Property Disposition,GSA provides tailored solutions to help Federal Agencies reposition their unneeded or underutilized real property.  Let us handle your real estate needs while you focus on your agency’s mission.,,,,,,,,,,en-US,"",false,true,true,https://disposal.gsa.gov/robots.txt,true,200,text/plain,199,,"[""https://disposal.gsa.gov/s/sitemap.xml""]",false,true,https://disposal.gsa.gov/s/login/?ec=302&inst=3d&startURL=%2Fsitemap.xml,true,200,text/html,,,,0,0,0,0,"[""usa-accordion"",""usa-banner"",""usa-footer"",""usa-header"",""usa-identifier"",""usa-link"",""usa-list"",""usa-logo"",""usa-menu-btn"",""usa-nav"",""usa-navbar"",""usa-overlay"",""usa-skipnav"",""usa-social-link""]",true,50,0,20,v2.13.2,100,170
benefits-tool.usa.gov,usa.gov,.gov,true,https://www.usa.gov/benefit-finder,usa.gov,gov,www.usa.gov,true,200,text/html,true,false,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,false,"[""omb_idea""]",false,2024-07-27T06:59:05.098Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,true,cloud.gov,,,,true,true,true,"{""agency"":""GSA"",""subagency"":""TTS""}","[""51567.global.siteimproveanalytics.io"",""d3op16id4dloxg.cloudfront.net"",""dap.digitalgov.gov"",""feedback.gsa.gov"",""fonts.gstatic.com"",""gov1.qualtrics.com"",""gov1.siteintercept.qualtrics.com"",""rvid.imperium.com"",""script.crazyegg.com"",""search.usa.gov"",""siteimproveanalytics.com"",""www.google-analytics.com"",""www.google.com"",""www.googletagmanager.com"",""www.gstatic.com"",""znbabnroqffo1d7xq-cemgsa.gov1.siteintercept.qualtrics.com""]",16,"["".usa.gov"",""www.usa.gov""]",true,0.0018705000813802081,266.199,"[""about"",""foia"",""privacy"",""usa.gov"",""/es""]","[""about us"",""accessibility"",""foia"",""privacy policy"",""español""]",,,Benefit finder | USAGov,Find federal benefits fast. Answer a few questions and in a few minutes get your list of possible benefits across different agencies.,,Benefit finder | USAGov,Find federal benefits fast. Answer a few questions and in a few minutes get your list of possible benefits across different agencies.,,,https://www.usa.gov/themes/custom/usagov/images/Logo_USAGov.png,website,https://www.usa.gov/benefit-finder,https://www.usa.gov/benefit-finder,en,"es,en",true,false,true,https://www.usa.gov/benefit-finder,true,200,text/html,,,,false,true,https://www.usa.gov/benefit-finder,true,200,text/html,,,,20,0,0,2,"[""usa-accordion"",""usa-banner"",""usa-banner-inner"",""usa-button"",""usa-current"",""usa-footer"",""usa-form"",""usa-header"",""usa-icon"",""usa-identifier"",""usa-input"",""usa-intro"",""usa-label"",""usa-link"",""usa-list"",""usa-logo"",""usa-logo-text"",""usa-menu-btn"",""usa-nav"",""usa-navbar"",""usa-overlay"",""usa-prose"",""usa-search"",""usa-sidenav"",""usa-sign-up"",""usa-skipnav"",""usa-social-link"",""usa-sr-only""]",true,65,4,20,v3.0.1,100,211
boise.18f.gov,18f.gov,.gov,true,https://github.com/18f/boise,github.com,com,github.com,true,200,text/html,false,false,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,false,"[""pulse""]",,2024-07-27T05:51:37.624Z,completed,unknown_error,completed,completed,completed,completed,completed,completed,true,cloudfront.net,,,,true,,false,,"[""api.github.com"",""avatars.githubusercontent.com"",""collector.github.com"",""github.githubassets.com""]",4,"["".github.com"",""github.com""]",true,0.0017487968750000001,628.199,"[""about"",""privacy""]",,true,true,GitHub - 18F/boise: working to reduce the burden and improve the effectiveness of software security compliance processes,working to reduce the burden and improve the effectiveness of software security compliance processes - 18F/boise,,GitHub - 18F/boise: working to reduce the burden and improve the effectiveness of software security compliance processes,working to reduce the burden and improve the effectiveness of software security compliance processes - 18F/boise,,,https://opengraph.githubassets.com/9765e7d7af4b0d85327a3d692d8e591e70edfa72f7ac03b2d89b8a8a5c4403d4/18F/boise,object,https://github.com/18F/boise,https://github.com/18F/boise,en,"",true,false,true,https://github.com/18f/boise,true,200,text/html,,,,false,true,https://github.com/18f/boise,true,200,text/html,,,,0,0,0,0,,false,0,0,0,,0,0
gsbca2.gsa.gov,gsa.gov,.gov,false,https://gsbca2.gsa.gov/,gsa.gov,gov,gsbca2.gsa.gov,true,200,text/html,true,true,General Services Administration,"GSA, IDI, ECAS II",Executive,true,"[""pulse"",""omb_idea""]",true,2024-07-27T01:05:25.408Z,completed,completed,completed,completed,completed,completed,completed,completed,false,,,,,false,,false,,,0,,false,0,153.4,,,true,true,Welcome to The GSBCA Archive Page,,,,,,,,,,,,"",false,false,false,https://gsbca2.gsa.gov/robots.txt,false,404,text/html,,,,false,false,https://gsbca2.gsa.gov/sitemap.xml,false,404,text/html,,,,0,0,0,0,,false,0,0,0,,0,0
idmanagement.gov,idmanagement.gov,.gov,true,https://www.idmanagement.gov/,idmanagement.gov,gov,www.idmanagement.gov,true,200,text/html,true,false,General Services Administration,"GSA, IC, OGP Web Portfolio",Executive,true,"[""gov"",""pulse"",""omb_idea""]",true,2024-07-27T03:45:35.084Z,completed,completed,completed,completed,completed,completed,completed,completed,true,,cloud.gov Pages,,,true,,true,"{""agency"":""GSA""}","[""cdn.jsdelivr.net"",""cdnjs.cloudflare.com"",""dap.digitalgov.gov"",""www.google-analytics.com"",""www.googletagmanager.com""]",5,"["".idmanagement.gov""]",true,0.20188039204915362,528.599,"[""about"",""foia"",""usa.gov""]","[""about us"",""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",true,true,Home,IDManagement.gov is a collaboration between the Federal CIO Council and GSA to develop and share leading practices in protecting federal IT systems.,,Modernize Federal Identities,IDManagement.gov is a collaboration between the Federal CIO Council and GSA to develop and share leading practices in protecting federal IT systems.,,,https://www.idmanagement.gov/assets/img/logo-gsa.png,website,https://www.idmanagement.gov,https://www.idmanagement.gov/,en,"",true,true,true,https://www.idmanagement.gov/robots.txt,true,200,text/plain,50,,"[""https://www.idmanagement.gov/sitemap.xml""]",true,true,https://www.idmanagement.gov/sitemap.xml,true,200,application/xml,79357,410,0,20,0,0,0,"[""usa-accordion"",""usa-banner"",""usa-button"",""usa-card"",""usa-card-group"",""usa-current"",""usa-graphic-list"",""usa-header"",""usa-hero"",""usa-identifier"",""usa-input"",""usa-link"",""usa-logo"",""usa-menu-btn"",""usa-nav"",""usa-navbar"",""usa-overlay"",""usa-search"",""usa-section"",""usa-sidenav-edit"",""usa-skipnav"",""usa-sr-only"",""usa-tag""]",true,85,2,20,v3.3.0,100,227
guides.18f.gov,18f.gov,.gov,true,https://18f.gsa.gov/guides/,gsa.gov,gov,18f.gsa.gov,true,200,text/html,false,false,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,true,"[""dap"",""pulse""]",,2024-07-27T04:28:28.165Z,completed,execution_context_destroyed,completed,completed,completed,completed,completed,completed,true,cloud.gov,cloud.gov Pages,,,false,,true,"{""agency"":""GSA"",""subagency"":""TTS,18F""}","[""dap.digitalgov.gov"",""search.usa.gov"",""www.google-analytics.com"",""www.googletagmanager.com""]",4,"["".gsa.gov""]",true,0.006045,163.7,"[""about"",""foia"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""vulnerability disclosure"",""usa.gov""]",true,true,18F: Digital service delivery | Guides,"18F builds effective, user-centric digital services focused on the interaction between government and the people and businesses it serves.",,18F: Digital service delivery | Guides,"18F builds effective, user-centric digital services focused on the interaction between government and the people and businesses it serves.",,,https://18f.gsa.gov/assets/img/logos/18F-Logo-M.png,,,https://18f.gsa.gov/guides/,en-US,"",true,false,false,https://guides.18f.gov/robots.txt,false,404,text/html,,,,true,false,https://guides.18f.gov/sitemap.xml,true,200,application/xml,31778,229,0,20,0,0,0,"[""usa-accordion"",""usa-banner"",""usa-button"",""usa-current"",""usa-header"",""usa-identifier"",""usa-link"",""usa-list"",""usa-logo"",""usa-logo-img"",""usa-menu-btn"",""usa-nav"",""usa-nav-container"",""usa-navbar"",""usa-overlay"",""usa-section"",""usa-skipnav""]",true,45,7,20,v3.8.0,100,192
modularcontracting.18f.gov,18f.gov,.gov,true,https://github.com/18F/Modular-Contracting-And-Agile-Development,github.com,com,github.com,true,200,text/html,false,false,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,false,"[""pulse""]",,2024-07-27T01:32:52.319Z,completed,completed,completed,completed,completed,completed,completed,completed,true,amazonaws.com,,,,true,,false,,"[""api.github.com"",""avatars.githubusercontent.com"",""collector.github.com"",""github.githubassets.com""]",4,"["".github.com"",""github.com""]",true,0.00174577197265625,216.399,"[""about"",""privacy""]",,true,true,GitHub - 18F/Modular-Contracting-And-Agile-Development: Modular contracting and agile development resources.,Modular contracting and agile development resources. - 18F/Modular-Contracting-And-Agile-Development,,GitHub - 18F/Modular-Contracting-And-Agile-Development: Modular contracting and agile development resources.,Modular contracting and agile development resources. - 18F/Modular-Contracting-And-Agile-Development,,,https://opengraph.githubassets.com/8f0c38df6e8183029079ffccd861fd5ecaf036e5042389006d94d7939c543d28/18F/Modular-Contracting-And-Agile-Development,object,https://github.com/18F/Modular-Contracting-And-Agile-Development,https://github.com/18F/Modular-Contracting-And-Agile-Development,en,"",true,false,true,https://github.com/18F/Modular-Contracting-And-Agile-Development,true,200,text/html,,,,false,true,https://github.com/18F/Modular-Contracting-And-Agile-Development,true,200,text/html,,,,0,0,0,0,,false,0,0,0,,0,0
usa.gov,usa.gov,.gov,true,https://www.usa.gov/,usa.gov,gov,www.usa.gov,true,200,text/html,true,false,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,true,"[""gov"",""pulse"",""omb_idea""]",true,2024-07-27T05:52:13.080Z,completed,completed,completed,completed,completed,completed,completed,completed,true,amazonaws.com,,,,true,true,true,"{""agency"":""GSA"",""subagency"":""TTS""}","[""51567.global.siteimproveanalytics.io"",""cdn.jsdelivr.net"",""cdnjs.cloudflare.com"",""dap.digitalgov.gov"",""gov1.siteintercept.qualtrics.com"",""script.crazyegg.com"",""search.usa.gov"",""siteimproveanalytics.com"",""www.google-analytics.com"",""www.googletagmanager.com"",""znbabnroqffo1d7xq-cemgsa.gov1.siteintercept.qualtrics.com""]",11,"["".usa.gov"",""www.usa.gov""]",true,0.0642987060546875,304.2,"[""about"",""foia"",""privacy"",""usa.gov"",""/es""]","[""about us"",""accessibility"",""foia"",""privacy policy"",""español""]",true,true,Making government services easier to find | USAGov,"Find government benefits, services, agencies, and information at USA.gov. Contact elected officials. Learn about passports, Social Security, taxes, and more.",,Making government services easier to find | USAGov,"Find government benefits, services, agencies, and information at USA.gov. Contact elected officials. Learn about passports, Social Security, taxes, and more.",,,https://www.usa.gov/themes/custom/usagov/images/Logo_USAGov.png,website,https://www.usa.gov/,https://www.usa.gov/,en,"en,es",true,true,true,https://www.usa.gov/robots.txt,true,200,text/plain,1558,10,"[""https://www.usa.gov/sitemap.xml""]",true,true,https://www.usa.gov/sitemap.xml,true,200,text/xml,124659,1527,0,20,0,0,2,"[""usa-accordion"",""usa-banner"",""usa-banner-inner"",""usa-button"",""usa-card-group"",""usa-footer"",""usa-form"",""usa-header"",""usa-icon"",""usa-identifier"",""usa-input"",""usa-label"",""usa-link"",""usa-list"",""usa-logo"",""usa-logo-text"",""usa-menu-btn"",""usa-nav"",""usa-navbar"",""usa-overlay"",""usa-prose"",""usa-search"",""usa-sign-up"",""usa-skipnav"",""usa-social-link"",""usa-sr-only""]",true,70,4,20,v3.0.1,100,216
www.paymentaccuracy.gov,paymentaccuracy.gov,.gov,false,https://www.paymentaccuracy.gov/,paymentaccuracy.gov,gov,www.paymentaccuracy.gov,true,200,text/html,true,true,General Services Administration,General Services Administration,Executive,true,"[""gov"",""dap"",""2020_eot""]",,2024-07-27T04:15:45.517Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,true,cloudfront.net,WordPress,,,true,,true,"{""agency"":""GSA""}","[""cdn.datatables.net"",""cdnjs.cloudflare.com"",""code.jquery.com"",""dap.digitalgov.gov"",""www.cfo.gov"",""www.google-analytics.com"",""www.googletagmanager.com""]",7,"["".paymentaccuracy.gov""]",true,0.2041350544433594,395.4,"[""about"",""foia"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",,,PaymentAccuracy.gov,A Gateway to Getting Payments Right,,PaymentAccuracy.gov,A Gateway to Getting Payments Right,,,/assets/images/logos/cfo-preview.png,article,/,//payment-accuracy/,en,"",true,false,false,https://www.paymentaccuracy.gov/robots.txt,false,404,text/html,,,,false,false,https://www.paymentaccuracy.gov/sitemap.xml,false,404,text/html,,,,20,0,40,0,"[""usa-accordion"",""usa-banner"",""usa-button"",""usa-footer"",""usa-graphic_list"",""usa-header"",""usa-hero"",""usa-identifier"",""usa-input"",""usa-link"",""usa-logo"",""usa-logo-text"",""usa-menu-btn"",""usa-nav"",""usa-navbar"",""usa-overlay"",""usa-prose"",""usa-search"",""usa-section"",""usa-skipnav"",""usa-sr-only""]",true,45,1,20,,0,126
vscftp.gsa.gov,gsa.gov,.gov,true,https://vsc.gsa.gov/vsc/,gsa.gov,gov,vsc.gsa.gov,true,200,text/html,true,false,General Services Administration,"GSA, IDI, ECAS II",Executive,true,"[""pulse""]",,2024-07-27T01:19:54.584Z,completed,completed,completed,completed,completed,completed,completed,completed,false,,,,,true,,true,"{""agency"":""GSA""}","[""dap.digitalgov.gov"",""www.google-analytics.com"",""www.googletagmanager.com""]",3,"["".gsa.gov""]",true,0.13134005729166665,1875.699,"[""foia"",""privacy"",""usa.gov""]","[""accessibility"",""foia"",""privacy policy"",""usa.gov""]",false,true,Vendor Support Center,,,,,,,,,,,en,"",false,false,false,https://vscftp.gsa.gov/robots.txt,false,404,text/html,,,,false,false,https://vscftp.gsa.gov/sitemap.xml,false,404,text/html,,,,0,0,0,0,"[""usa-accordion"",""usa-banner""]",false,15,0,0,,0,15
fedramp.gov,fedramp.gov,.gov,true,https://www.fedramp.gov/,fedramp.gov,gov,www.fedramp.gov,true,200,text/html,true,false,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,true,"[""gov"",""pulse"",""omb_idea""]",true,2024-07-27T00:47:42.653Z,completed,completed,completed,completed,completed,completed,completed,completed,false,,cloud.gov Pages,,,true,,false,,"[""fonts.googleapis.com"",""fonts.gstatic.com"",""raw.githubusercontent.com"",""www.google-analytics.com"",""www.googletagmanager.com""]",5,"["".fedramp.gov"",""www.fedramp.gov""]",true,0.00015283447265625002,424.299,"[""about"",""foia"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""vulnerability disclosure"",""usa.gov""]",true,true,How to Become FedRAMP Authorized | FedRAMP.gov,authorization process; federal agencies; cloud service providers; Joint Authorization Board; JAB; continuous monitoring; partnership establishment; readiness assessment; FedRAMP Connect; security deliverables; full security assessment; JAB authorization process; agency authorization process,,How to Become FedRAMP Authorized | FedRAMP.gov,"The Federal Risk and Authorization Management Program, or FedRAMP, is a government-wide program that provides a standardized approach to security assessment",,,https://www.fedramp.gov/assets/img/feature-background.jpg,website,https://www.fedramp.gov/,https://www.fedramp.gov/,en,"",true,true,true,https://www.fedramp.gov/robots.txt,true,200,text/plain,69,,"[""https://www.fedramp.gov/sitemap.xml""]",true,true,https://www.fedramp.gov/sitemap.xml,true,200,application/xml,30579,161,0,20,0,0,0,"[""usa-accordion"",""usa-banner"",""usa-footer"",""usa-footer-logo-img"",""usa-footer-medium"",""usa-grid"",""usa-header"",""usa-header-basic"",""usa-identifier"",""usa-link"",""usa-logo"",""usa-logo-text"",""usa-menu-btn"",""usa-nav"",""usa-nav-container"",""usa-nav-primary"",""usa-overlay"",""usa-search"",""usa-search-submit-text"",""usa-skipnav"",""usa-sr-only""]",true,40,6,20,v2.8.0,100,186
blog.usa.gov,usa.gov,.gov,false,https://blog.usa.gov/,usa.gov,gov,blog.usa.gov,true,200,text/html,true,true,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,true,"[""dap"",""pulse"",""omb_idea""]",true,2024-07-27T07:01:20.980Z,completed,completed,completed,completed,completed,completed,completed,completed,true,,,,,true,true,true,"{""agency"":""GSA"",""subagency"":""TTS"",""siteplatform"":""Blog | Blog"",""sitetopic"":""(NOT APPLICABLE)""}","[""app.hubspot.com"",""cdn2.hubspot.net"",""dap.digitalgov.gov"",""fonts.googleapis.com"",""fonts.gstatic.com"",""forms-na1.hsforms.com"",""js.hs-analytics.net"",""js.hs-banner.com"",""js.usemessages.com"",""platform.linkedin.com"",""platform.twitter.com"",""search.usa.gov"",""static.hsappstatic.net"",""syndication.twitter.com"",""track.hubspot.com"",""use.fontawesome.com"",""www.google-analytics.com"",""www.googletagmanager.com"",""www.usa.gov""]",19,"["".blog.usa.gov"","".usa.gov""]",true,0.04249065625,413.5,"[""about"",""usa.gov"",""espanol"",""/es""]","[""about us"",""accessibility"",""usa.gov"",""español""]",true,true,USAGov Blog,USAGov Blog,,USAGov Blog,USAGov Blog,,,,blog,https://blog.usa.gov,,en-us,"",false,true,false,https://blog.usa.gov/robots.txt,true,200,text/plain,108,,,true,false,https://blog.usa.gov/sitemap.xml,true,200,application/xml,24098,194,0,0,0,0,0,"[""usa-footer"",""usa-footer-big"",""usa-footer-nav"",""usa-footer-primary-content"",""usa-footer-primary-link"",""usa-footer-primary-section"",""usa-grid-full"",""usa-sign_up-block"",""usa-unstyled-list"",""usa-width-one-half"",""usa-width-one-third"",""usa-width-one-whole""]",false,15,0,0,,0,15
